Specialization,Case Type,Case Number,Lawyer ID,Lawyer Name,Image Url,Win/Lose,Location,Price
Business Lawyer,IntellectualProperty,1034,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,District Court,249
Business Lawyer,BusinessFraud,1015,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,Vilage Court,594
Business Lawyer,BusinessFraud,1014,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,Supreme Court,406
Business Lawyer,BusinessFraud,1016,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,High Court,132
Business Lawyer,ContractDispute,1039,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,District Court,411
Business Lawyer,IntellectualProperty,1049,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,Vilage Court,895
Business Lawyer,BusinessFraud,1047,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,Supreme Court,476
Business Lawyer,BusinessFraud,1001,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,High Court,787
Business Lawyer,BusinessFraud,1014,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,District Court,459
Business Lawyer,IntellectualProperty,1049,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,Vilage Court,882
Business Lawyer,IntellectualProperty,1037,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,Supreme Court,777
Business Lawyer,ContractDispute,1033,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,High Court,282
Business Lawyer,BusinessFraud,1054,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,District Court,539
Business Lawyer,IntellectualProperty,1036,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,Vilage Court,989
Business Lawyer,BusinessFraud,1015,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,Supreme Court,862
Business Lawyer,ContractDispute,1004,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,High Court,757
Business Lawyer,ContractDispute,1045,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,District Court,417
Business Lawyer,ContractDispute,1022,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,Vilage Court,656
Business Lawyer,BusinessFraud,1001,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,Supreme Court,728
Business Lawyer,BusinessFraud,1030,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,High Court,303
Business Lawyer,IntellectualProperty,1050,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,District Court,208
Business Lawyer,BusinessFraud,1010,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,Vilage Court,172
Business Lawyer,ContractDispute,1055,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,Supreme Court,442
Business Lawyer,IntellectualProperty,1044,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,High Court,894
Business Lawyer,BusinessFraud,1052,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,District Court,813
Business Lawyer,ContractDispute,1003,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,Vilage Court,916
Business Lawyer,ContractDispute,1045,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,Supreme Court,722
Business Lawyer,BusinessFraud,1006,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,High Court,803
Business Lawyer,ContractDispute,1038,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,District Court,567
Business Lawyer,IntellectualProperty,1048,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,Vilage Court,972
Business Lawyer,BusinessFraud,1016,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,Supreme Court,751
Business Lawyer,IntellectualProperty,1005,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,High Court,611
Business Lawyer,BusinessFraud,1047,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,District Court,778
Business Lawyer,ContractDispute,1022,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,Vilage Court,530
Business Lawyer,IntellectualProperty,1027,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,Supreme Court,819
Business Lawyer,ContractDispute,1018,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,High Court,617
Business Lawyer,ContractDispute,1055,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,District Court,805
Business Lawyer,BusinessFraud,1006,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,Vilage Court,903
Business Lawyer,BusinessFraud,1043,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,Supreme Court,701
Business Lawyer,ContractDispute,1020,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,High Court,123
Business Lawyer,BusinessFraud,1010,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,District Court,939
Business Lawyer,BusinessFraud,1043,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,Vilage Court,512
Business Lawyer,ContractDispute,1018,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,Supreme Court,327
Business Lawyer,IntellectualProperty,1044,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,High Court,380
Business Lawyer,ContractDispute,1007,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,District Court,944
Business Lawyer,IntellectualProperty,1012,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,Vilage Court,503
Business Lawyer,BusinessFraud,1032,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,Supreme Court,573
Business Lawyer,ContractDispute,1018,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,High Court,889
Business Lawyer,IntellectualProperty,1042,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,District Court,655
Business Lawyer,BusinessFraud,1008,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,Vilage Court,232
Business Lawyer,BusinessFraud,1032,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,Supreme Court,330
Business Lawyer,IntellectualProperty,1044,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,High Court,971
Business Lawyer,IntellectualProperty,1025,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,District Court,965
Business Lawyer,BusinessFraud,1006,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,Vilage Court,388
Business Lawyer,IntellectualProperty,1023,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,Supreme Court,571
Business Lawyer,BusinessFraud,1010,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,High Court,401
Business Lawyer,ContractDispute,1004,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,District Court,301
Business Lawyer,ContractDispute,1040,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,Vilage Court,247
Business Lawyer,ContractDispute,1013,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,Supreme Court,854
Business Lawyer,IntellectualProperty,1051,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,High Court,107
Business Lawyer,BusinessFraud,1024,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,District Court,457
Business Lawyer,IntellectualProperty,1056,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,Vilage Court,769
Business Lawyer,IntellectualProperty,1041,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,Supreme Court,688
Business Lawyer,ContractDispute,1053,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,High Court,477
Business Lawyer,BusinessFraud,1035,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,District Court,748
Business Lawyer,BusinessFraud,1030,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,Vilage Court,580
Business Lawyer,ContractDispute,1013,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,Supreme Court,893
Business Lawyer,IntellectualProperty,1034,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,High Court,525
Business Lawyer,ContractDispute,1003,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,District Court,536
Business Lawyer,ContractDispute,1028,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,Vilage Court,932
Business Lawyer,BusinessFraud,1032,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,Supreme Court,736
Business Lawyer,ContractDispute,1031,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,High Court,707
Business Lawyer,IntellectualProperty,1037,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,District Court,549
Business Lawyer,IntellectualProperty,1005,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,Vilage Court,604
Business Lawyer,BusinessFraud,1054,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,Supreme Court,706
Business Lawyer,ContractDispute,1011,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,High Court,120
Business Lawyer,ContractDispute,1013,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,District Court,978
Business Lawyer,BusinessFraud,1052,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,Vilage Court,890
Business Lawyer,BusinessFraud,1026,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,Supreme Court,555
Business Lawyer,ContractDispute,1021,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,High Court,262
Business Lawyer,ContractDispute,1031,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,District Court,558
Business Lawyer,IntellectualProperty,1049,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,Vilage Court,595
Business Lawyer,BusinessFraud,1035,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,Supreme Court,652
Business Lawyer,ContractDispute,1055,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,High Court,471
Business Lawyer,IntellectualProperty,1025,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,District Court,170
Business Lawyer,BusinessFraud,1054,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,Vilage Court,435
Business Lawyer,IntellectualProperty,1037,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,0,Supreme Court,588
Business Lawyer,BusinessFraud,1019,1015,Lawyer Fifteen,https://storage.googleapis.com/pai-images/d798f388fcd64c54b95cbdcc99f739c7.jpeg,1,High Court,868
Tax Lawyer,TaxFraud,1012,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,1,District Court,701
Tax Lawyer,TaxFraud,1013,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,1,Vilage Court,755
Tax Lawyer,IRSAudit,1021,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,1,Supreme Court,919
Tax Lawyer,TaxFraud,1030,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,High Court,956
Tax Lawyer,IRSAudit,1039,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,District Court,268
Tax Lawyer,IRSAudit,1023,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,Vilage Court,971
Tax Lawyer,TaxEvasion,1010,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,1,Supreme Court,570
Tax Lawyer,TaxFraud,1024,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,High Court,396
Tax Lawyer,TaxEvasion,1014,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,District Court,901
Tax Lawyer,TaxEvasion,1038,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,Vilage Court,933
Tax Lawyer,TaxEvasion,1045,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,Supreme Court,472
Tax Lawyer,IRSAudit,1034,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,1,High Court,933
Tax Lawyer,TaxEvasion,1028,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,1,District Court,397
Tax Lawyer,TaxFraud,1035,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,1,Vilage Court,375
Tax Lawyer,TaxEvasion,1038,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,Supreme Court,611
Tax Lawyer,IRSAudit,1022,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,High Court,944
Tax Lawyer,IRSAudit,1036,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,1,District Court,334
Tax Lawyer,IRSAudit,1019,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,Vilage Court,883
Tax Lawyer,TaxEvasion,1007,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,Supreme Court,930
Tax Lawyer,TaxEvasion,1043,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,1,High Court,162
Tax Lawyer,IRSAudit,1002,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,District Court,569
Tax Lawyer,IRSAudit,1034,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,1,Vilage Court,258
Tax Lawyer,TaxFraud,1015,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,Supreme Court,139
Tax Lawyer,IRSAudit,1025,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,1,High Court,577
Tax Lawyer,TaxFraud,1012,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,1,District Court,239
Tax Lawyer,IRSAudit,1039,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,Vilage Court,252
Tax Lawyer,IRSAudit,1041,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,Supreme Court,636
Tax Lawyer,TaxEvasion,1018,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,1,High Court,561
Tax Lawyer,IRSAudit,1019,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,District Court,476
Tax Lawyer,TaxEvasion,1043,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,1,Vilage Court,997
Tax Lawyer,TaxFraud,1030,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,Supreme Court,331
Tax Lawyer,TaxEvasion,1044,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,High Court,274
Tax Lawyer,TaxEvasion,1031,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,District Court,434
Tax Lawyer,TaxFraud,1027,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,Vilage Court,375
Tax Lawyer,IRSAudit,1032,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,1,Supreme Court,385
Tax Lawyer,IRSAudit,1041,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,High Court,841
Tax Lawyer,IRSAudit,1026,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,District Court,994
Tax Lawyer,TaxEvasion,1044,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,Vilage Court,741
Tax Lawyer,TaxEvasion,1020,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,1,Supreme Court,571
Tax Lawyer,TaxFraud,1004,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,1,High Court,209
Tax Lawyer,TaxEvasion,1005,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,1,District Court,601
Tax Lawyer,TaxFraud,1017,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,Vilage Court,310
Tax Lawyer,TaxEvasion,1028,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,1,Supreme Court,223
Tax Lawyer,TaxEvasion,1007,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,High Court,166
Tax Lawyer,TaxFraud,1004,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,1,District Court,201
Tax Lawyer,IRSAudit,1034,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,1,Vilage Court,376
Tax Lawyer,TaxFraud,1040,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,Supreme Court,389
Tax Lawyer,TaxFraud,1042,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,High Court,221
Tax Lawyer,TaxFraud,1017,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,District Court,544
Tax Lawyer,TaxEvasion,1008,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,Vilage Court,467
Tax Lawyer,TaxFraud,1035,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,1,Supreme Court,236
Tax Lawyer,TaxFraud,1029,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,High Court,132
Tax Lawyer,TaxFraud,1024,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,District Court,299
Tax Lawyer,IRSAudit,1041,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,Vilage Court,436
Tax Lawyer,TaxEvasion,1009,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,Supreme Court,596
Tax Lawyer,TaxFraud,1006,1019,Lawyer Nineteen,https://t4.ftcdn.net/jpg/02/95/96/79/360_F_295967926_T2nUnmhQc00dwwp3KsvJSPHMP2xhekry.jpg,0,High Court,699
