Specialization,Case Type,Case Number,Lawyer ID,Win/Lose,Location,Price
Tax Lawyer,TaxEvasion,1016,1019,1,Vilage Court,518
Tax Lawyer,TaxEvasion,1010,1019,1,Vilage Court,974
Family Lawyer,ChildCustody,1015,1006,1,District Court,471
Business Lawyer,IntellectualProperty,1007,1014,1,Vilage Court,852
Criminal Lawyer,Drug,1011,1001,0,High Court,927
Immigration Lawyer,Deportation,1018,1008,1,District Court,660
Tax Lawyer,TaxFraud,1011,1017,1,Vilage Court,495
Criminal Lawyer,Drug,1023,1000,0,Supreme Court,843
Tax Lawyer,IRSAudit,1016,1018,1,District Court,106
Criminal Lawyer,Burglary,1035,1002,0,District Court,389
Immigration Lawyer,Deportation,1025,1009,0,High Court,252
Criminal Lawyer,Drug,1027,1000,0,High Court,615
Family Lawyer,ChildCustody,1011,1004,0,Supreme Court,926
Criminal Lawyer,Murder,1033,1000,0,Supreme Court,642
Business Lawyer,IntellectualProperty,1046,1014,1,Vilage Court,486
Tax Lawyer,TaxEvasion,1014,1019,1,High Court,449
Business Lawyer,IntellectualProperty,1051,1014,1,Vilage Court,104
Tax Lawyer,IRSAudit,1001,1019,0,Supreme Court,778
Family Lawyer,Divorce,1023,1004,0,Supreme Court,731
Criminal Lawyer,Assault,1038,1002,1,High Court,856
Business Lawyer,IntellectualProperty,1041,1014,0,District Court,310
Family Lawyer,Adoption,1004,1006,0,Vilage Court,545
Family Lawyer,Divorce,1011,1005,1,District Court,165
Criminal Lawyer,Murder,1009,1002,1,Vilage Court,677
Immigration Lawyer,Asylum,1036,1010,1,District Court,362
Criminal Lawyer,Burglary,1017,1002,1,Vilage Court,774
Family Lawyer,Divorce,1002,1004,1,Supreme Court,466
Immigration Lawyer,Deportation,1012,1009,1,High Court,226
Immigration Lawyer,Asylum,1042,1009,1,Supreme Court,562
Immigration Lawyer,VisaApplication,1041,1010,0,Supreme Court,830
Criminal Lawyer,Burglary,1013,1000,1,Vilage Court,952
Criminal Lawyer,Drug,1023,1001,0,High Court,921
Business Lawyer,IntellectualProperty,1009,1014,1,Vilage Court,264
Family Lawyer,Adoption,1003,1004,0,Supreme Court,505
Business Lawyer,BusinessFraud,1004,1013,0,Supreme Court,703
Business Lawyer,ContractDispute,1043,1012,1,Supreme Court,513
Immigration Lawyer,Deportation,1007,1008,0,District Court,601
Business Lawyer,ContractDispute,1048,1012,0,Supreme Court,562
Immigration Lawyer,Asylum,1041,1009,0,Supreme Court,503
Business Lawyer,IntellectualProperty,1039,1012,1,Supreme Court,715
Criminal Lawyer,Burglary,1041,1000,0,District Court,455
Business Lawyer,IntellectualProperty,1030,1014,0,Supreme Court,675
Criminal Lawyer,Drug,1009,1001,1,District Court,456
Business Lawyer,BusinessFraud,1011,1014,1,Supreme Court,674
Business Lawyer,BusinessFraud,1046,1012,0,Vilage Court,923
Tax Lawyer,TaxEvasion,1018,1016,1,Supreme Court,952
Criminal Lawyer,Robbery,1026,1000,0,Vilage Court,779
Business Lawyer,BusinessFraud,1053,1014,0,Vilage Court,394
Tax Lawyer,IRSAudit,1015,1017,1,High Court,655
Family Lawyer,Adoption,1029,1004,1,High Court,908
Criminal Lawyer,Drug,1020,1000,1,District Court,811
Family Lawyer,ChildCustody,1019,1006,0,District Court,622
Tax Lawyer,IRSAudit,1024,1016,1,Supreme Court,424
Tax Lawyer,TaxFraud,1002,1017,0,Vilage Court,462
Family Lawyer,ChildCustody,1019,1004,0,Supreme Court,204
Business Lawyer,IntellectualProperty,1005,1013,0,Supreme Court,434
Immigration Lawyer,Asylum,1028,1008,0,Supreme Court,220
Criminal Lawyer,Drug,1040,1002,0,High Court,607
Criminal Lawyer,Drug,1025,1000,0,District Court,450
Business Lawyer,BusinessFraud,1016,1014,1,Supreme Court,844
Family Lawyer,ChildCustody,1027,1006,1,Vilage Court,823
Immigration Lawyer,Deportation,1017,1008,0,High Court,213
Business Lawyer,BusinessFraud,1037,1014,1,Vilage Court,840
Tax Lawyer,TaxFraud,1013,1018,1,High Court,456
Immigration Lawyer,Deportation,1050,1010,1,District Court,746
Immigration Lawyer,Deportation,1040,1009,0,Vilage Court,948
Business Lawyer,ContractDispute,1017,1012,0,District Court,280
Business Lawyer,BusinessFraud,1050,1013,1,Supreme Court,636
Tax Lawyer,TaxFraud,1029,1019,0,District Court,482
Business Lawyer,IntellectualProperty,1021,1014,1,High Court,871
Tax Lawyer,IRSAudit,1025,1018,0,Supreme Court,574
Tax Lawyer,IRSAudit,1005,1016,0,High Court,583
Tax Lawyer,TaxEvasion,1027,1019,1,District Court,582
Tax Lawyer,IRSAudit,1005,1016,0,High Court,266
Tax Lawyer,IRSAudit,1052,1016,1,Supreme Court,503
Tax Lawyer,IRSAudit,1024,1016,1,District Court,916
Business Lawyer,ContractDispute,1025,1014,1,Vilage Court,437
Business Lawyer,ContractDispute,1017,1012,0,Vilage Court,186
Family Lawyer,ChildCustody,1002,1006,0,Vilage Court,505
Criminal Lawyer,Murder,1023,1002,0,Supreme Court,165
Criminal Lawyer,Drug,1027,1000,0,Supreme Court,795
Tax Lawyer,IRSAudit,1023,1017,1,Supreme Court,243
Business Lawyer,ContractDispute,1028,1014,1,District Court,963
Business Lawyer,IntellectualProperty,1045,1013,0,High Court,674
Criminal Lawyer,Robbery,1036,1002,1,Supreme Court,757
Immigration Lawyer,VisaApplication,1008,1009,1,High Court,652
Tax Lawyer,IRSAudit,1016,1018,1,High Court,511
Tax Lawyer,TaxEvasion,1053,1016,1,Supreme Court,143
Immigration Lawyer,Deportation,1003,1008,1,Supreme Court,764
Family Lawyer,Divorce,1040,1004,1,Supreme Court,990
Family Lawyer,Divorce,1008,1004,0,Supreme Court,342
Tax Lawyer,TaxFraud,1004,1019,1,District Court,490
Business Lawyer,BusinessFraud,1049,1013,1,Supreme Court,742
Business Lawyer,ContractDispute,1013,1012,0,District Court,103
Family Lawyer,Divorce,1034,1004,1,District Court,104
Business Lawyer,IntellectualProperty,1042,1012,1,District Court,702
Tax Lawyer,IRSAudit,1014,1016,1,District Court,424
Criminal Lawyer,Robbery,1028,1002,1,Vilage Court,547
Criminal Lawyer,Murder,1038,1000,0,District Court,579
Criminal Lawyer,Burglary,1041,1000,0,High Court,750
Tax Lawyer,TaxFraud,1012,1017,0,Supreme Court,526
Business Lawyer,IntellectualProperty,1005,1012,1,High Court,681
Family Lawyer,Adoption,1021,1006,0,Vilage Court,367
Immigration Lawyer,VisaApplication,1012,1010,1,High Court,394
Immigration Lawyer,VisaApplication,1026,1009,0,High Court,529
Family Lawyer,Divorce,1027,1004,0,Vilage Court,196
Tax Lawyer,TaxFraud,1012,1018,0,High Court,781
Tax Lawyer,IRSAudit,1017,1016,0,District Court,386
Business Lawyer,IntellectualProperty,1002,1013,1,Supreme Court,832
Immigration Lawyer,VisaApplication,1017,1009,0,Vilage Court,670
Immigration Lawyer,Deportation,1010,1010,0,Supreme Court,683
Criminal Lawyer,Robbery,1029,1000,1,Vilage Court,317
Family Lawyer,Adoption,1031,1004,1,Vilage Court,544
Business Lawyer,ContractDispute,1028,1012,0,High Court,883
Business Lawyer,BusinessFraud,1017,1013,1,District Court,285
Business Lawyer,BusinessFraud,1027,1012,1,District Court,906
Family Lawyer,Adoption,1024,1004,0,Vilage Court,203
Tax Lawyer,TaxFraud,1021,1016,1,District Court,243
Immigration Lawyer,VisaApplication,1053,1010,0,Supreme Court,665
Family Lawyer,ChildCustody,1012,1006,0,District Court,661
Immigration Lawyer,VisaApplication,1009,1010,0,High Court,439
Criminal Lawyer,Assault,1007,1000,1,Vilage Court,209
Family Lawyer,ChildCustody,1010,1004,0,High Court,198
Business Lawyer,ContractDispute,1043,1012,1,Supreme Court,582
Business Lawyer,IntellectualProperty,1041,1014,0,District Court,831
Family Lawyer,Adoption,1024,1005,0,High Court,420
Business Lawyer,ContractDispute,1025,1014,1,Supreme Court,876
Tax Lawyer,IRSAudit,1052,1016,1,Supreme Court,742
Tax Lawyer,TaxFraud,1010,1018,1,High Court,876
Family Lawyer,Adoption,1041,1004,0,High Court,218
Tax Lawyer,TaxEvasion,1042,1016,0,District Court,337
Family Lawyer,ChildCustody,1017,1005,1,High Court,730
Criminal Lawyer,Drug,1017,1001,0,Supreme Court,638
Tax Lawyer,TaxFraud,1016,1017,0,District Court,519
Business Lawyer,ContractDispute,1040,1012,0,Supreme Court,623
Criminal Lawyer,Drug,1017,1001,0,Supreme Court,227
Tax Lawyer,TaxFraud,1043,1016,1,High Court,560
Criminal Lawyer,Murder,1012,1002,1,Vilage Court,293
Criminal Lawyer,Drug,1020,1001,0,Vilage Court,595
Tax Lawyer,IRSAudit,1005,1016,0,High Court,439
Tax Lawyer,TaxFraud,1031,1016,1,High Court,730
Family Lawyer,Adoption,1033,1004,1,Vilage Court,841
Criminal Lawyer,Assault,1005,1000,0,Supreme Court,715
Immigration Lawyer,Deportation,1018,1008,1,District Court,273
Tax Lawyer,TaxEvasion,1031,1019,0,High Court,269
Business Lawyer,ContractDispute,1039,1013,1,Supreme Court,238
Business Lawyer,IntellectualProperty,1032,1014,1,Supreme Court,831
Business Lawyer,ContractDispute,1052,1014,1,Vilage Court,400
Business Lawyer,ContractDispute,1003,1013,0,Supreme Court,126
Family Lawyer,ChildCustody,1011,1004,0,High Court,205
Business Lawyer,BusinessFraud,1008,1014,1,High Court,125
Family Lawyer,Adoption,1024,1004,0,District Court,159
Immigration Lawyer,VisaApplication,1013,1010,0,District Court,668
Tax Lawyer,TaxEvasion,1014,1018,1,Supreme Court,427
Criminal Lawyer,Burglary,1015,1001,1,Vilage Court,402
Immigration Lawyer,Deportation,1006,1009,0,High Court,529
Business Lawyer,ContractDispute,1045,1014,0,High Court,474
Business Lawyer,IntellectualProperty,1016,1013,1,District Court,678
Business Lawyer,IntellectualProperty,1039,1014,0,District Court,597
Tax Lawyer,IRSAudit,1006,1018,1,Supreme Court,818
Family Lawyer,Adoption,1024,1004,0,High Court,534
Family Lawyer,Divorce,1007,1005,1,High Court,142
Tax Lawyer,IRSAudit,1040,1016,1,High Court,142
Immigration Lawyer,VisaApplication,1012,1010,1,High Court,248
Tax Lawyer,TaxEvasion,1031,1019,0,District Court,222
Business Lawyer,IntellectualProperty,1022,1014,0,High Court,612
Tax Lawyer,TaxFraud,1020,1018,0,District Court,772
Immigration Lawyer,Deportation,1033,1010,0,Supreme Court,525
Tax Lawyer,IRSAudit,1002,1018,0,High Court,219
Criminal Lawyer,Burglary,1008,1001,1,Supreme Court,323
Business Lawyer,BusinessFraud,1012,1012,0,Supreme Court,933
Immigration Lawyer,VisaApplication,1016,1008,1,Vilage Court,975
Criminal Lawyer,Burglary,1008,1000,0,Vilage Court,545
Family Lawyer,ChildCustody,1013,1006,1,Vilage Court,847
Family Lawyer,Divorce,1024,1006,1,Vilage Court,961
Criminal Lawyer,Assault,1006,1000,1,District Court,577
Tax Lawyer,TaxFraud,1028,1016,1,District Court,215
Tax Lawyer,IRSAudit,1025,1017,0,Supreme Court,610
Immigration Lawyer,VisaApplication,1005,1009,1,Supreme Court,688
Criminal Lawyer,Assault,1019,1000,1,Supreme Court,202
Business Lawyer,IntellectualProperty,1042,1012,1,District Court,969
Business Lawyer,ContractDispute,1003,1013,0,High Court,995
Criminal Lawyer,Assault,1043,1002,1,District Court,956
Tax Lawyer,IRSAudit,1049,1016,0,Supreme Court,667
Business Lawyer,ContractDispute,1024,1013,1,High Court,564
Family Lawyer,ChildCustody,1039,1004,1,District Court,613
Business Lawyer,IntellectualProperty,1025,1013,1,High Court,536
Immigration Lawyer,Deportation,1007,1008,0,Supreme Court,861
Business Lawyer,ContractDispute,1046,1013,0,Vilage Court,750
Immigration Lawyer,VisaApplication,1002,1009,1,Supreme Court,836
Criminal Lawyer,Murder,1037,1000,0,Vilage Court,870
Family Lawyer,Adoption,1001,1006,1,Vilage Court,944
Immigration Lawyer,Deportation,1056,1010,1,District Court,922
Business Lawyer,IntellectualProperty,1054,1012,0,Vilage Court,993
Tax Lawyer,TaxEvasion,1018,1016,1,Supreme Court,865
Criminal Lawyer,Assault,1011,1002,1,High Court,405
Immigration Lawyer,Asylum,1038,1010,0,Vilage Court,576
Tax Lawyer,IRSAudit,1014,1016,1,Vilage Court,846
Immigration Lawyer,Asylum,1024,1010,0,High Court,382
Business Lawyer,ContractDispute,1042,1013,0,High Court,921
Criminal Lawyer,Robbery,1019,1001,0,Supreme Court,534
Family Lawyer,Adoption,1009,1004,0,Vilage Court,788
Business Lawyer,IntellectualProperty,1030,1013,0,Vilage Court,483
Business Lawyer,ContractDispute,1048,1012,0,District Court,345
Family Lawyer,ChildCustody,1018,1006,1,High Court,349
Immigration Lawyer,Deportation,1007,1009,0,High Court,718
Immigration Lawyer,VisaApplication,1017,1009,0,Supreme Court,993
Business Lawyer,IntellectualProperty,1029,1012,1,Vilage Court,933
Business Lawyer,ContractDispute,1028,1012,0,High Court,867
Family Lawyer,Adoption,1001,1005,1,High Court,511
Business Lawyer,ContractDispute,1039,1013,1,District Court,741
Immigration Lawyer,Deportation,1021,1008,1,District Court,749
Criminal Lawyer,Drug,1025,1000,0,District Court,257
Immigration Lawyer,VisaApplication,1032,1009,1,District Court,893
Tax Lawyer,TaxEvasion,1018,1019,0,Supreme Court,460
Immigration Lawyer,VisaApplication,1008,1009,1,District Court,966
Tax Lawyer,IRSAudit,1028,1017,1,Supreme Court,908
Business Lawyer,IntellectualProperty,1043,1013,0,High Court,528
Tax Lawyer,TaxFraud,1022,1017,0,Supreme Court,572
Family Lawyer,Adoption,1005,1005,0,Vilage Court,454
Family Lawyer,Adoption,1007,1004,0,High Court,346
Family Lawyer,Divorce,1006,1005,0,Vilage Court,949
Immigration Lawyer,Asylum,1024,1010,0,High Court,734
Business Lawyer,BusinessFraud,1032,1012,1,High Court,607
Tax Lawyer,TaxEvasion,1027,1016,1,District Court,530
Family Lawyer,Adoption,1025,1005,0,Supreme Court,868
Business Lawyer,IntellectualProperty,1004,1012,0,District Court,218
Tax Lawyer,TaxEvasion,1032,1016,0,High Court,857
Business Lawyer,BusinessFraud,1018,1013,0,Vilage Court,147
Immigration Lawyer,Asylum,1043,1010,0,District Court,983
Family Lawyer,Adoption,1028,1004,1,High Court,188
Family Lawyer,ChildCustody,1016,1006,0,District Court,444
Tax Lawyer,TaxEvasion,1018,1019,0,District Court,242
Business Lawyer,BusinessFraud,1016,1012,1,District Court,179
Family Lawyer,Divorce,1007,1005,1,District Court,176
Business Lawyer,ContractDispute,1024,1014,1,Vilage Court,271
Tax Lawyer,TaxEvasion,1006,1017,0,Vilage Court,924
Business Lawyer,IntellectualProperty,1029,1012,1,Supreme Court,668
Business Lawyer,IntellectualProperty,1017,1014,1,Supreme Court,991
Business Lawyer,BusinessFraud,1036,1013,1,Supreme Court,998
Business Lawyer,BusinessFraud,1037,1014,1,High Court,671
Business Lawyer,IntellectualProperty,1041,1014,0,Vilage Court,631
Business Lawyer,BusinessFraud,1041,1013,0,Supreme Court,304
Immigration Lawyer,Deportation,1035,1009,0,District Court,221
Criminal Lawyer,Drug,1020,1000,1,Supreme Court,567
Business Lawyer,IntellectualProperty,1019,1013,0,District Court,772
Business Lawyer,BusinessFraud,1023,1013,0,Vilage Court,457
Family Lawyer,ChildCustody,1002,1006,0,District Court,479
Tax Lawyer,TaxFraud,1023,1019,0,Vilage Court,356
Tax Lawyer,IRSAudit,1026,1016,0,Vilage Court,578
Tax Lawyer,TaxEvasion,1021,1018,0,District Court,484
Business Lawyer,BusinessFraud,1026,1013,1,District Court,213
Criminal Lawyer,Drug,1023,1001,0,Vilage Court,591
Family Lawyer,ChildCustody,1027,1006,1,Vilage Court,774
Immigration Lawyer,Deportation,1010,1010,0,Vilage Court,548
Business Lawyer,ContractDispute,1052,1014,1,High Court,398
Business Lawyer,BusinessFraud,1049,1013,1,High Court,225
Immigration Lawyer,Deportation,1005,1010,1,High Court,572
Immigration Lawyer,Asylum,1024,1010,0,Supreme Court,727
Tax Lawyer,IRSAudit,1038,1016,0,Supreme Court,107
Tax Lawyer,TaxFraud,1017,1018,1,Supreme Court,789
Business Lawyer,BusinessFraud,1029,1013,1,Supreme Court,135
Tax Lawyer,TaxEvasion,1014,1018,1,Vilage Court,677
Family Lawyer,Adoption,1001,1006,1,Supreme Court,596
Criminal Lawyer,Drug,1026,1001,0,District Court,488
Business Lawyer,IntellectualProperty,1051,1014,1,Supreme Court,303
Family Lawyer,Divorce,1021,1005,1,Supreme Court,498
Immigration Lawyer,VisaApplication,1035,1010,1,District Court,151
Tax Lawyer,IRSAudit,1006,1019,1,Supreme Court,409
Immigration Lawyer,VisaApplication,1038,1009,0,Vilage Court,220
Family Lawyer,ChildCustody,1028,1006,0,Supreme Court,306
Criminal Lawyer,Drug,1037,1002,1,Supreme Court,993
Family Lawyer,Adoption,1024,1004,0,Supreme Court,701
Business Lawyer,IntellectualProperty,1003,1014,1,District Court,980
Business Lawyer,ContractDispute,1001,1013,1,High Court,578
Immigration Lawyer,Deportation,1032,1010,0,Vilage Court,968
Immigration Lawyer,VisaApplication,1045,1010,1,Vilage Court,750
Criminal Lawyer,Burglary,1002,1002,1,Vilage Court,197
Tax Lawyer,TaxFraud,1022,1017,0,District Court,419
Family Lawyer,Divorce,1023,1005,1,High Court,777
Business Lawyer,IntellectualProperty,1044,1013,1,Supreme Court,859
Tax Lawyer,IRSAudit,1002,1019,1,Vilage Court,785
Immigration Lawyer,Asylum,1023,1010,1,Supreme Court,894
Business Lawyer,IntellectualProperty,1044,1014,0,Vilage Court,958
Immigration Lawyer,VisaApplication,1043,1009,1,Vilage Court,141
Business Lawyer,BusinessFraud,1026,1014,1,Supreme Court,902
Tax Lawyer,IRSAudit,1048,1016,1,High Court,611
Tax Lawyer,IRSAudit,1006,1016,1,District Court,697
Immigration Lawyer,Deportation,1006,1009,0,Vilage Court,224
Criminal Lawyer,Assault,1013,1001,0,Supreme Court,669
Business Lawyer,ContractDispute,1048,1013,0,High Court,847
Criminal Lawyer,Burglary,1013,1002,1,Supreme Court,343
Criminal Lawyer,Assault,1043,1002,1,Supreme Court,821
Immigration Lawyer,VisaApplication,1012,1008,0,Vilage Court,419
Criminal Lawyer,Drug,1026,1001,0,Supreme Court,951
Immigration Lawyer,VisaApplication,1028,1009,0,High Court,937
Family Lawyer,Divorce,1018,1004,0,District Court,281
Business Lawyer,ContractDispute,1005,1014,1,Vilage Court,266
Business Lawyer,BusinessFraud,1032,1013,1,District Court,193
Immigration Lawyer,Asylum,1030,1009,0,Vilage Court,470
Business Lawyer,BusinessFraud,1010,1013,1,Supreme Court,106
Criminal Lawyer,Robbery,1035,1000,0,Supreme Court,367
Tax Lawyer,TaxEvasion,1010,1016,1,Vilage Court,269
Family Lawyer,Divorce,1011,1005,1,District Court,332
Business Lawyer,IntellectualProperty,1029,1012,1,Vilage Court,277
Family Lawyer,Divorce,1019,1005,0,High Court,920
Criminal Lawyer,Murder,1036,1000,1,Supreme Court,358
Business Lawyer,BusinessFraud,1018,1012,0,Supreme Court,783
Immigration Lawyer,Deportation,1006,1009,0,Supreme Court,783
Immigration Lawyer,Deportation,1007,1008,0,Supreme Court,100
Business Lawyer,BusinessFraud,1034,1014,0,Supreme Court,253
Immigration Lawyer,VisaApplication,1055,1010,1,Supreme Court,836
Immigration Lawyer,Deportation,1001,1008,0,Vilage Court,632
Family Lawyer,Adoption,1030,1004,1,Vilage Court,379
Tax Lawyer,TaxEvasion,1034,1016,0,Supreme Court,845
Family Lawyer,ChildCustody,1017,1005,1,District Court,383
Criminal Lawyer,Robbery,1029,1000,1,Supreme Court,415
Criminal Lawyer,Robbery,1002,1000,1,High Court,124
Tax Lawyer,IRSAudit,1044,1016,1,High Court,946
Family Lawyer,ChildCustody,1037,1004,1,Vilage Court,329
Business Lawyer,ContractDispute,1011,1012,1,High Court,460
Business Lawyer,IntellectualProperty,1036,1012,0,Vilage Court,167
Business Lawyer,ContractDispute,1052,1012,0,Supreme Court,513
Business Lawyer,ContractDispute,1028,1014,1,Supreme Court,424
Tax Lawyer,IRSAudit,1006,1019,1,District Court,260
Immigration Lawyer,VisaApplication,1022,1009,1,High Court,646
Tax Lawyer,TaxFraud,1009,1018,0,High Court,779
Immigration Lawyer,Asylum,1011,1010,0,District Court,239
Business Lawyer,BusinessFraud,1036,1013,1,Vilage Court,306
Tax Lawyer,IRSAudit,1027,1017,0,Vilage Court,969
Family Lawyer,ChildCustody,1005,1006,0,District Court,496
Immigration Lawyer,Deportation,1019,1010,0,District Court,324
Immigration Lawyer,Deportation,1005,1010,1,Vilage Court,363
Tax Lawyer,TaxEvasion,1045,1016,0,Supreme Court,578
Business Lawyer,IntellectualProperty,1042,1012,1,Supreme Court,204
Tax Lawyer,IRSAudit,1022,1019,1,District Court,422
Tax Lawyer,IRSAudit,1015,1018,1,Supreme Court,941
Tax Lawyer,TaxFraud,1009,1018,0,District Court,425
Business Lawyer,IntellectualProperty,1016,1013,1,District Court,550
Tax Lawyer,TaxEvasion,1018,1016,1,District Court,962
Business Lawyer,ContractDispute,1019,1014,0,District Court,465
Family Lawyer,Adoption,1025,1005,0,High Court,533
Immigration Lawyer,Deportation,1004,1010,0,High Court,798
Criminal Lawyer,Murder,1034,1002,1,High Court,718
Family Lawyer,ChildCustody,1011,1004,0,Supreme Court,104
Family Lawyer,Divorce,1024,1006,1,Vilage Court,471
Family Lawyer,ChildCustody,1009,1005,1,Supreme Court,200
Criminal Lawyer,Assault,1010,1000,0,High Court,569
Immigration Lawyer,Asylum,1001,1010,1,High Court,502
Immigration Lawyer,VisaApplication,1044,1010,0,Vilage Court,914
Criminal Lawyer,Robbery,1028,1002,1,District Court,321
Business Lawyer,IntellectualProperty,1049,1014,0,District Court,417
Criminal Lawyer,Assault,1005,1000,0,Vilage Court,881
Tax Lawyer,TaxEvasion,1001,1017,1,Vilage Court,890
Immigration Lawyer,VisaApplication,1053,1010,0,District Court,579
Criminal Lawyer,Robbery,1036,1002,1,Supreme Court,575
Business Lawyer,ContractDispute,1053,1012,0,Vilage Court,996
Tax Lawyer,IRSAudit,1019,1018,1,Vilage Court,698
Immigration Lawyer,Asylum,1042,1010,1,District Court,644
Immigration Lawyer,Deportation,1011,1008,1,Supreme Court,873
Tax Lawyer,TaxFraud,1029,1019,0,High Court,813
Tax Lawyer,IRSAudit,1025,1018,0,Supreme Court,489
Business Lawyer,IntellectualProperty,1043,1013,0,Vilage Court,840
Family Lawyer,ChildCustody,1037,1004,1,Supreme Court,786
Business Lawyer,IntellectualProperty,1044,1013,1,Vilage Court,522
Family Lawyer,Adoption,1002,1005,1,District Court,478
Family Lawyer,ChildCustody,1009,1005,1,Vilage Court,923
Immigration Lawyer,Deportation,1025,1010,0,District Court,651
Family Lawyer,Divorce,1022,1004,1,District Court,386
Business Lawyer,IntellectualProperty,1010,1012,0,High Court,438
Business Lawyer,BusinessFraud,1054,1014,1,High Court,783
Immigration Lawyer,Deportation,1007,1009,0,Supreme Court,127
Business Lawyer,BusinessFraud,1029,1014,1,Supreme Court,136
Tax Lawyer,TaxFraud,1025,1016,0,District Court,228
Business Lawyer,ContractDispute,1033,1014,0,District Court,100
Business Lawyer,ContractDispute,1038,1012,0,District Court,841
Business Lawyer,IntellectualProperty,1012,1014,1,High Court,825
Tax Lawyer,TaxFraud,1024,1017,1,Supreme Court,299
Tax Lawyer,TaxFraud,1054,1016,0,Vilage Court,352
Tax Lawyer,IRSAudit,1030,1019,0,District Court,673
Family Lawyer,Divorce,1019,1005,0,District Court,207
Family Lawyer,ChildCustody,1012,1004,0,Supreme Court,605
Business Lawyer,ContractDispute,1042,1014,1,Supreme Court,902
Family Lawyer,Adoption,1009,1004,0,District Court,532
Family Lawyer,ChildCustody,1019,1006,0,Supreme Court,558
Immigration Lawyer,VisaApplication,1015,1009,0,Vilage Court,338
Immigration Lawyer,VisaApplication,1026,1010,1,High Court,342
Business Lawyer,ContractDispute,1048,1013,0,High Court,502
Tax Lawyer,TaxFraud,1036,1016,0,High Court,263
Family Lawyer,Adoption,1003,1004,0,High Court,208
Tax Lawyer,TaxEvasion,1005,1018,0,District Court,110
Business Lawyer,ContractDispute,1001,1013,1,High Court,291
Business Lawyer,IntellectualProperty,1047,1014,0,District Court,611
Criminal Lawyer,Burglary,1017,1002,1,High Court,544
Tax Lawyer,IRSAudit,1052,1016,1,High Court,472
Family Lawyer,ChildCustody,1012,1005,1,Supreme Court,112
Business Lawyer,IntellectualProperty,1045,1013,0,Supreme Court,683
Tax Lawyer,TaxFraud,1007,1016,0,Vilage Court,564
Business Lawyer,BusinessFraud,1057,1014,1,District Court,362
Immigration Lawyer,Deportation,1039,1009,0,Vilage Court,862
Criminal Lawyer,Assault,1013,1001,0,High Court,443
Tax Lawyer,TaxFraud,1021,1017,0,Supreme Court,276
Criminal Lawyer,Murder,1004,1001,1,Supreme Court,445
Business Lawyer,BusinessFraud,1018,1012,0,District Court,412
Family Lawyer,ChildCustody,1014,1005,1,Vilage Court,139
Criminal Lawyer,Burglary,1030,1000,0,High Court,949
Immigration Lawyer,Deportation,1037,1010,1,Supreme Court,929
Tax Lawyer,TaxEvasion,1029,1016,0,District Court,827
Family Lawyer,Divorce,1026,1006,1,District Court,984
Tax Lawyer,TaxEvasion,1018,1017,0,High Court,672
Family Lawyer,Divorce,1025,1006,0,Supreme Court,470
Immigration Lawyer,Deportation,1015,1008,0,Vilage Court,253
Family Lawyer,Divorce,1027,1005,1,Supreme Court,650
Family Lawyer,Divorce,1017,1004,1,Vilage Court,359
Business Lawyer,ContractDispute,1043,1014,1,Vilage Court,786
Tax Lawyer,IRSAudit,1023,1018,0,High Court,285
Immigration Lawyer,Deportation,1004,1008,0,High Court,938
Criminal Lawyer,Murder,1037,1000,0,District Court,335
Criminal Lawyer,Assault,1024,1000,1,High Court,810
Business Lawyer,IntellectualProperty,1019,1013,0,High Court,947
Business Lawyer,BusinessFraud,1011,1014,1,High Court,469
Criminal Lawyer,Assault,1001,1002,0,High Court,294
Business Lawyer,BusinessFraud,1045,1012,0,High Court,422
Family Lawyer,ChildCustody,1012,1005,1,High Court,162
Immigration Lawyer,Deportation,1033,1009,1,Supreme Court,756
Business Lawyer,ContractDispute,1015,1013,1,Supreme Court,541
Family Lawyer,Adoption,1026,1005,1,High Court,277
Immigration Lawyer,Asylum,1038,1010,0,District Court,527
Business Lawyer,IntellectualProperty,1025,1012,1,District Court,258
Tax Lawyer,TaxFraud,1024,1019,1,District Court,908
Criminal Lawyer,Murder,1033,1000,0,Supreme Court,564
Business Lawyer,ContractDispute,1038,1012,0,Vilage Court,813
Business Lawyer,ContractDispute,1005,1014,1,District Court,548
Business Lawyer,BusinessFraud,1015,1012,1,District Court,258
Criminal Lawyer,Assault,1002,1001,0,High Court,117
Tax Lawyer,IRSAudit,1011,1016,0,District Court,809
Tax Lawyer,TaxFraud,1021,1016,1,Vilage Court,530
Immigration Lawyer,Deportation,1051,1010,1,District Court,307
Immigration Lawyer,Asylum,1018,1010,0,District Court,102
Tax Lawyer,IRSAudit,1004,1018,1,High Court,591
Business Lawyer,IntellectualProperty,1026,1012,1,Supreme Court,287
Tax Lawyer,IRSAudit,1022,1016,0,District Court,517
Family Lawyer,ChildCustody,1013,1006,1,High Court,107
Business Lawyer,BusinessFraud,1016,1012,1,Supreme Court,905
Family Lawyer,ChildCustody,1006,1004,1,District Court,370
Family Lawyer,ChildCustody,1014,1005,1,Vilage Court,619
Business Lawyer,BusinessFraud,1055,1012,1,Vilage Court,797
Family Lawyer,Divorce,1010,1006,1,High Court,361
Immigration Lawyer,Deportation,1031,1008,1,High Court,714
Tax Lawyer,IRSAudit,1025,1018,0,Vilage Court,362
Criminal Lawyer,Assault,1014,1002,1,District Court,373
